"","session","block","spp","ind","treatment","T1","T2","T3","T4"
"3562",16,"B2","VAMA",10,"WW",1714,1852,1815,1787
"3563",16,"B3","DASP",7,"WW",1755,1932,1891,1863
"3564",16,"B3","DASP",10,"WW",1769,1935,1891,1853
"3565",16,"B3","DEFL",5,"WW",1687,1871,1818,1775
"3566",16,"B3","DEFL",12,"WW",1736,1920,1863,1817
"3567",16,"B3","EMNI",11,"WW",1888,2031,2000,1963
"3568",16,"B3","EMNI",16,"WW",1927,2036,2009,1986
"3569",16,"B3","FERU",7,"WW",1703,1980,1914,1868
"3570",16,"B3","FERU",18,"WW",1609,1967,1875,1794
"3571",16,"B3","PLMA",4,"WW",1641,1887,1826,1776
"3572",16,"B3","PLMA",12,"WW",1737,1951,1901,1862
"3573",16,"B3","SC",10,"WW",1901,2020,1969,1929
"3574",16,"B3","SC",18,"WW",1916,2072,2027,1992
"3575",16,"B3","SEAC",4,"WW",1804,1941,1907,1882
"3576",16,"B3","SEAC",10,"WW",1803,1926,1885,1856
"3577",16,"B3","SEAL",9,"WW",1891,2016,1983,1953
"3578",16,"B3","SEAL",16,"WW",1776,1905,1868,1842
"3579",16,"B3","SESE",13,"WW",1612,2064,2017,1982
"3580",16,"B3","SITR",8,"WW",1770,1942,1900,1866
"3581",16,"B3","SITR",13,"WW",1583,1823,1761,1715
"3582",16,"B3","SOBI",14,"WW",1741,2087,2001,1925
"3583",16,"B3","SOBI",16,"WW",1901,2045,1954,1886
"3584",16,"B3","SYNO",1,"WW",1768,2040,1948,1872
"3585",16,"B3","SYNO",7,"WW",1571,1907,1826,1755
"3586",16,"B3","VAMA",2,"WW",1722,1850,1814,1787
"3587",16,"B3","VAMA",18,"WW",1672,1808,1774,1746
"3588",16,"B4","DASP",4,"WW",1740,1899,1854,1820
"3589",16,"B4","DASP",16,"WW",1774,1938,1893,1856
"3590",16,"B4","DEFL",11,"WW",1641,1823,1776,1736
"3591",16,"B4","DEFL",19,"WW",1643,1826,1775,1732
"3592",16,"B4","EMNI",10,"WW",2066,2181,2156,2134
"3593",16,"B4","EMNI",19,"WW",1952,2097,2049,2011
"3594",16,"B4","FERU",2,"WW",1523,1915,1806,1725
"3595",16,"B4","FERU",20,"WW",1706,1987,1916,1853
"3596",16,"B4","PLMA",3,"WW",1678,1922,1862,1810
"3597",16,"B4","PLMA",9,"WW",1665,1920,1850,1791
"3598",16,"B4","SC",5,"WW",1871,2027,1977,1938
"3599",16,"B4","SC",17,"WW",1948,2107,2057,2018
"3600",16,"B4","SEAC",8,"WW",1787,1903,1875,1853
"3601",16,"B4","SEAC",14,"WW",1795,1905,1871,1846
"3602",16,"B4","SEAL",10,"WW",1781,1905,1872,1845
"3603",16,"B4","SEAL",11,"WW",1840,1961,1934,1907
"3604",16,"B4","SESE",2,"WW",1824,1988,1943,1908
"3605",16,"B4","SESE",15,"WW",1858,2090,2039,1994
"3606",16,"B4","SITR",10,"WW",1753,1911,1868,1828
"3607",16,"B4","SITR",17,"WW",1653,1790,1752,1723
"3608",16,"B4","SOBI",3,"WW",1643,2003,1902,1816
"3609",16,"B4","SOBI",6,"WW",1485,1895,1794,1720
"3610",16,"B4","SYNO",15,"WW",1552,1957,1851,1772
"3611",16,"B4","SYNO",18,"WW",1577,1968,1874,1791
"3612",16,"B4","VAMA",13,"WW",1668,1817,1775,1741
"3613",16,"B4","VAMA",14,"WW",1775,1908,1872,1843
"3614",16,"B5","DASP",11,"WW",1656,1800,1756,1723
"3615",16,"B5","DASP",13,"WW",1751,1906,1866,1834
"3616",16,"B5","DEFL",3,"WW",1728,1917,1867,1823
"3617",16,"B5","DEFL",17,"WW",1609,1814,1760,1722
"3618",16,"B5","EMNI",4,"WW",1942,2077,2041,2015
"3619",16,"B5","EMNI",6,"WW",1619,2056,2000,1960
"3620",16,"B5","FERU",11,"WW",1464,1822,1737,1664
"3621",16,"B5","FERU",17,"WW",1535,1906,1813,1729
"3622",16,"B5","PLMA",8,"WW",1724,1942,1893,1853
"3623",16,"B5","PLMA",20,"WW",1872,1989,1916,1862
"3624",16,"B5","SC",4,"WW",1884,2067,2011,1972
"3625",16,"B5","SC",6,"WW",1819,1993,1941,1901
"3626",16,"B5","SEAC",5,"WW",1758,1888,1845,1814
"3627",16,"B5","SEAC",20,"WW",1891,2027,1990,1962
"3628",16,"B5","SEAL",6,"WW",1782,1929,1889,1864
"3629",16,"B5","SEAL",15,"WW",1848,1982,1949,1918
"3630",16,"B5","SESE",4,"WW",1729,1988,1932,1886
"3631",16,"B5","SESE",14,"WW",1846,2023,1977,1939
"3632",16,"B5","SITR",1,"WW",1643,1838,1787,1749
"3633",16,"B5","SITR",19,"WW",1734,1919,1870,1826
"3634",16,"B5","SOBI",1,"WW",1554,1949,1841,1752
"3635",16,"B5","SOBI",18,"WW",1601,1938,1847,1770
"3636",16,"B5","SYNO",4,"WW",1698,1990,1921,1859
"3637",16,"B5","SYNO",8,"WW",1705,1990,1917,1856
"3638",16,"B5","VAMA",11,"WW",1676,1810,1772,1744
"3639",16,"B5","VAMA",15,"WW",1731,1778,1730,1701
"3640",17,"B1","DASP",9,"WW",1805,1888,1869,1840
"3641",17,"B1","DASP",17,"WW",1806,1914,1891,1854
"3642",17,"B1","DEFL",2,"WW",1763,1837,1825,1798
"3643",17,"B1","DEFL",15,"WW",1749,1829,1815,1787
"3644",17,"B1","EMNI",1,"WW",1991,2082,2065,2029
"3645",17,"B1","EMNI",2,"WW",1979,2054,2041,2019
"3646",17,"B1","FERU",3,"WW",1655,1894,1853,1780
"3647",17,"B1","FERU",16,"WW",1718,1930,1880,1810
"3648",17,"B1","PLMA",5,"WW",1724,1875,1849,1799
"3649",17,"B1","PLMA",11,"WW",1876,1963,1945,1914
"3650",17,"B1","SC",9,"WW",1923,2037,2011,1973
"3651",17,"B1","SC",14,"WW",1963,2075,2053,2022
"3652",17,"B1","SEAC",9,"WW",1849,1926,1901,1876
"3653",17,"B1","SEAC",12,"WW",1836,1923,1905,1878
"3654",17,"B1","SEAL",5,"WW",1824,1911,1895,1866
"3655",17,"B1","SEAL",7,"WW",1785,1860,1848,1823
"3656",17,"B1","SESE",9,"WW",1958,2113,2070,2025
"3657",17,"B1","SESE",19,"WW",1965,2056,2036,2010
"3658",17,"B1","SITR",4,"WW",1815,1924,1900,1861
"3659",17,"B1","SITR",11,"WW",1727,1816,1802,1773
"3660",17,"B1","SOBI",11,"WW",1701,1907,1866,1803
"3661",17,"B1","SOBI",20,"WW",1862,2018,1980,1928
"3662",17,"B1","SYNO",13,"WW",1706,1924,1875,1802
"3663",17,"B1","SYNO",14,"WW",1732,2025,1969,1872
"3664",17,"B1","VAMA",1,"WW",1783,1870,1855,1825
"3665",17,"B1","VAMA",16,"WW",1704,1814,1790,1758
"3666",17,"B2","DASP",5,"WW",1881,1979,1956,1917
"3667",17,"B2","DASP",18,"WW",1807,1928,1905,1873
"3668",17,"B2","DEFL",9,"WW",1659,1797,1772,1723
"3669",17,"B2","DEFL",16,"WW",1765,1877,1856,1817
"3670",17,"B2","EMNI",7,"WW",1960,2055,2036,2003
"3671",17,"B2","EMNI",20,"WW",2001,2075,2062,2045
"3672",17,"B2","FERU",12,"WW",1641,1842,1802,1727
"3673",17,"B2","FERU",14,"WW",1644,1889,1839,1757
"3674",17,"B2","PLMA",1,"WW",1779,1949,1918,1862
"3675",17,"B2","PLMA",17,"WW",1937,2059,2030,1989
"3676",17,"B2","SC",12,"WW",2008,2118,2095,2064
"3677",17,"B2","SC",19,"WW",1816,1917,1891,1858
"3678",17,"B2","SEAC",1,"WW",1760,1834,1816,1790
"3679",17,"B2","SEAC",2,"WW",1852,1929,1914,1894
"3680",17,"B2","SEAL",2,"WW",1942,2030,2007,1978
"3681",17,"B2","SEAL",13,"WW",1829,1913,1891,1862
"3682",17,"B2","SESE",3,"WW",1924,2056,2033,1986
"3683",17,"B2","SESE",8,"WW",1919,2063,2032,1981
"3684",17,"B2","SITR",6,"WW",1829,1924,1907,1876
"3685",17,"B2","SITR",18,"WW",1530,1654,1632,1588
"3686",17,"B2","SOBI",2,"WW",1643,1994,1917,1795
"3687",17,"B2","SOBI",15,"WW",1736,1937,1899,1841
"3688",17,"B2","SYNO",2,"WW",1709,1997,1934,1831
"3689",17,"B2","SYNO",16,"WW",1698,1944,1887,1793
"3690",17,"B2","VAMA",9,"WW",1865,1955,1936,1908
"3691",17,"B2","VAMA",10,"WW",1758,1855,1836,1805
"3692",17,"B3","DASP",7,"WW",1836,1915,1894,1862
"3693",17,"B3","DASP",10,"WW",1820,1942,1021,1881
"3694",17,"B3","DEFL",5,"WW",1736,1881,1843,1806
"3695",17,"B3","DEFL",12,"WW",1780,1948,1915,1863
"3696",17,"B3","EMNI",11,"WW",1937,2045,2029,1999
"3697",17,"B3","EMNI",16,"WW",1964,2039,2023,2003
"3698",17,"B3","FERU",7,"WW",1827,1978,1945,1885
"3699",17,"B3","FERU",18,"WW",1726,1974,1917,1831
"3700",17,"B3","PLMA",4,"WW",1731,1891,1862,1809
"3701",17,"B3","PLMA",12,"WW",1823,1952,1923,1883
"3702",17,"B3","SC",10,"WW",1895,2039,2006,1964
"3703",17,"B3","SC",18,"WW",1963,2111,2059,2033
"3704",17,"B3","SEAC",4,"WW",1862,1966,1933,1907
"3705",17,"B3","SEAC",10,"WW",1828,1933,1911,1873
"3706",17,"B3","SEAL",9,"WW",1925,2021,1999,1970
"3707",17,"B3","SEAL",16,"WW",1814,1907,1882,1850
"3708",17,"B3","SESE",13,"WW",1954,2077,2054,2014
"3709",17,"B3","SESE",16,"WW",1831,1959,1932,1888
"3710",17,"B3","SITR",8,"WW",1836,1952,1930,1893
"3711",17,"B3","SITR",13,"WW",1674,1799,1774,1730
"3712",17,"B3","SOBI",14,"WW",1871,1855,1805,1739
"3713",17,"B3","SOBI",16,"WW",1829,2056,2005,1926
"3714",17,"B3","SYNO",1,"WW",1813,2053,1995,1898
"3715",17,"B3","SYNO",7,"WW",1697,1933,1878,1794
"3716",17,"B3","VAMA",2,"WW",1761,1849,1831,1803
"3717",17,"B3","VAMA",18,"WW",1720,1808,1793,1761
"3718",17,"B4","DASP",4,"WW",1789,1895,1867,1830
"3719",17,"B4","DASP",16,"WW",1824,1937,1915,1877
"3720",17,"B4","DEFL",11,"WW",1705,1827,1802,1760
"3721",17,"B4","DEFL",19,"WW",1697,1824,1798,1753
"3722",17,"B4","EMNI",10,"WW",2113,2187,2172,2155
"3723",17,"B4","EMNI",19,"WW",1984,2113,2092,2051
"3724",17,"B4","FERU",20,"WW",1806,1982,1945,1884
"3725",17,"B4","PLMA",3,"WW",1766,1918,1892,1844
"3726",17,"B4","PLMA",9,"WW",1743,1924,1895,1836
"3727",17,"B4","SC",5,"WW",1908,2042,2018,1978
"3728",17,"B4","SC",17,"WW",1989,2108,2086,2050
"3729",17,"B4","SEAC",8,"WW",1838,1907,1893,1870
"3730",17,"B4","SEAC",14,"WW",1825,1913,1897,1867
"3731",17,"B4","SEAL",10,"WW",1822,1910,1891,1864
"3732",17,"B4","SEAL",11,"WW",1884,1952,1928,1908
"3733",17,"B4","SESE",2,"WW",1881,1995,1974,1934
"3734",17,"B4","SESE",15,"WW",1960,2102,2073,2028
"3735",17,"B4","SITR",10,"WW",1797,1911,1889,1855
"3736",17,"B4","SITR",17,"WW",1700,1798,1780,1746
"3737",17,"B4","SOBI",3,"WW",1754,2010,1955,1882
"3738",17,"B4","SOBI",6,"WW",1659,1907,1852,1757
"3739",17,"B4","SYNO",15,"WW",1707,1991,1925,1823
"3740",17,"B4","SYNO",18,"WW",1729,1987,1922,1820
"3741",17,"B4","VAMA",13,"WW",1714,1817,1797,1762
"3742",17,"B4","VAMA",14,"WW",1818,1909,1892,1865
"3743",17,"B5","DASP",11,"WW",1696,1804,1782,1745
"3744",17,"B5","DASP",13,"WW",1806,1912,1892,1859
"3745",17,"B5","DEFL",3,"WW",1789,1919,1892,1846
"3746",17,"B5","DEFL",17,"WW",1692,1815,1792,1748
"3747",17,"B5","EMNI",4,"WW",1989,2073,2055,2032
"3748",17,"B5","EMNI",6,"WW",1932,2057,2033,1992
"3749",17,"B5","FERU",11,"WW",1613,1851,1813,1734
"3750",17,"B5","FERU",17,"WW",1664,1927,1875,1796
"3751",17,"B5","PLMA",8,"WW",1817,1959,1932,1893
"3752",17,"B5","PLMA",20,"WW",1820,1988,1959,1902
"3753",17,"B5","SC",4,"WW",1944,2067,2044,2001
"3754",17,"B5","SC",6,"WW",1872,1987,1963,1928
"3755",17,"B5","SEAC",5,"WW",1790,1895,1874,1836
"3756",17,"B5","SEAC",20,"WW",1938,2032,2009,1980
"3757",17,"B5","SEAL",6,"WW",1841,1935,1911,1882
"3758",17,"B5","SEAL",15,"WW",1893,1981,1961,1933
"3759",17,"B5","SESE",4,"WW",1851,2014,1981,1932
"3760",17,"B5","SESE",14,"WW",1914,2037,2016,1977
"3761",17,"B5","SITR",1,"WW",1719,1852,1833,1792
"3762",17,"B5","SITR",19,"WW",1791,1921,1895,1855
"3763",17,"B5","SOBI",1,"WW",1688,1979,1922,1828
"3764",17,"B5","SOBI",18,"WW",1716,1967,1920,1835
"3765",17,"B5","SYNO",4,"WW",1818,1989,1952,1883
"3766",17,"B5","SYNO",8,"WW",1803,2010,1973,1906
"3767",17,"B5","VAMA",11,"WW",1717,1815,1795,1765
"3768",17,"B5","VAMA",15,"WW",1675,1778,1758,1724
"3769",18,"B1","DASP",9,"WW",1784,1887,1854,1820
"3770",18,"B1","DASP",17,"WW",1785,1916,1881,1840
"3771",18,"B1","DEFL",2,"WW",1758,1835,1810,1784
"3772",18,"B1","DEFL",15,"WW",1742,1825,1799,1770
"3773",18,"B1","EMNI",1,"WW",1975,2091,2059,2025
"3774",18,"B1","EMNI",2,"WW",1973,2056,2032,2003
"3775",18,"B1","FERU",3,"WW",1645,1905,1829,1750
"3776",18,"B1","FERU",16,"WW",1671,1917,1843,1765
"3777",18,"B1","PLMA",5,"WW",1716,1879,1834,1785
"3778",18,"B1","PLMA",11,"WW",1860,1970,1939,1905
"3779",18,"B1","SC",9,"WW",1916,2024,1989,1953
"3780",18,"B1","SC",14,"WW",1969,2080,2045,2012
"3781",18,"B1","SEAC",9,"WW",1824,1920,1892,1860
"3782",18,"B1","SEAC",12,"WW",1823,1914,1886,1855
"3783",18,"B1","SEAL",5,"WW",1813,1908,1878,1846
"3784",18,"B1","SEAL",7,"WW",1786,1857,1834,1808
"3785",18,"B1","SESE",9,"WW",1948,2089,2045,2003
"3786",18,"B1","SESE",19,"WW",1950,2050,2018,1984
"3787",18,"B1","SITR",4,"WW",1795,1909,1873,1831
"3788",18,"B1","SITR",11,"WW",1726,1825,1798,1768
"3789",18,"B1","SOBI",11,"WW",1677,1922,1855,1785
"3790",18,"B1","SOBI",20,"WW",1832,2019,1969,1918
"3791",18,"B1","SYNO",13,"WW",1672,1908,1837,1766
"3792",18,"B1","SYNO",14,"WW",1688,2029,1936,1839
"3793",18,"B1","VAMA",1,"WW",1780,1876,1845,1814
"3794",18,"B1","VAMA",16,"WW",1700,1809,1776,1738
"3795",18,"B2","DASP",5,"WW",1844,1962,1924,1883
"3796",18,"B2","DASP",18,"WW",1815,1913,1881,1844
"3797",18,"B2","DEFL",9,"WW",1632,1797,1747,1695
"3798",18,"B2","DEFL",16,"WW",1745,1872,1833,1791
"3799",18,"B2","EMNI",7,"WW",1940,2047,2014,1980
"3800",18,"B2","EMNI",20,"WW",2014,2082,2061,2038
"3801",18,"B2","FERU",12,"WW",1591,1831,1756,1681
"3802",18,"B2","FERU",14,"WW",1608,1855,1772,1687
"3803",18,"B2","PLMA",1,"WW",1763,1943,1891,1836
"3804",18,"B2","PLMA",17,"WW",1920,2060,2021,1977
"3805",18,"B2","SC",12,"WW",2000,2103,2068,2031
"3806",18,"B2","SC",19,"WW",1796,1913,1878,1840
"3807",18,"B2","SEAC",1,"WW",1741,1822,1796,1769
"3808",18,"B2","SEAC",2,"WW",1851,1931,1906,1879
"3809",18,"B2","SEAL",2,"WW",1924,2026,1994,1962
"3810",18,"B2","SEAL",13,"WW",1804,1910,1878,1842
"3811",18,"B2","SESE",3,"WW",1903,2060,2013,1965
"3812",18,"B2","SESE",8,"WW",1874,2052,1997,1940
"3813",18,"B2","SITR",6,"WW",1818,1926,1895,1863
"3814",18,"B2","SITR",18,"WW",1511,1690,1643,1596
"3815",18,"B2","SOBI",2,"WW",1564,1930,1805,1679
"3816",18,"B2","SOBI",15,"WW",1741,1944,1883,1820
"3817",18,"B2","SYNO",2,"WW",1639,1959,1856,1755
"3818",18,"B2","SYNO",16,"WW",1630,1928,1837,1742
"3819",18,"B2","VAMA",9,"WW",1861,1954,1926,1895
"3820",18,"B2","VAMA",10,"WW",1749,1853,1822,1790
"3821",18,"B3","DASP",7,"WW",1801,1906,1875,1839
"3822",18,"B3","DASP",10,"WW",1810,1938,1897,1853
"3823",18,"B3","DEFL",5,"WW",1716,1876,1829,1780
"3824",18,"B3","DEFL",12,"WW",1768,1930,1881,1827
"3825",18,"B3","EMNI",11,"WW",1940,2048,2017,1986
"3826",18,"B3","EMNI",16,"WW",1963,2040,2017,1991
"3827",18,"B3","FERU",7,"WW",1777,1973,1913,1857
"3828",18,"B3","FERU",18,"WW",1664,1974,1888,1798
"3829",18,"B3","PLMA",4,"WW",1715,1887,1838,1785
"3830",18,"B3","PLMA",12,"WW",1816,1956,1912,1870
"3831",18,"B3","SC",10,"WW",1885,2030,1987,1944
"3832",18,"B3","SC",18,"WW",1965,2070,2034,1996
"3833",18,"B3","SEAC",4,"WW",1860,1951,1916,1888
"3834",18,"B3","SEAC",10,"WW",1795,1922,1884,1843
"3835",18,"B3","SEAL",9,"WW",1908,2016,1985,1950
"3836",18,"B3","SEAL",16,"WW",1787,1899,1865,1829
"3837",18,"B3","SESE",13,"WW",1934,2067,2025,1984
"3838",18,"B3","SESE",16,"WW",1810,1949,1907,1863
"3839",18,"B3","SITR",8,"WW",1828,1947,1911,1873
"3840",18,"B3","SITR",13,"WW",1649,1800,1756,1709
"3841",18,"B3","SOBI",14,"WW",1619,2020,1950,1878
"3842",18,"B3","SOBI",16,"WW",1786,2049,1970,1893
"3843",18,"B3","SYNO",1,"WW",1719,2054,1963,1871
"3844",18,"B3","SYNO",7,"WW",1651,1933,1854,1774
"3845",18,"B3","VAMA",2,"WW",1753,1846,1818,1786
"3846",18,"B3","VAMA",18,"WW",1709,1806,1775,1745
"3847",18,"B4","DASP",4,"WW",1757,1883,1844,1805
"3848",18,"B4","DASP",16,"WW",1803,1935,1895,1854
"3849",18,"B4","DEFL",11,"WW",1674,1819,1776,1731
"3850",18,"B4","DEFL",19,"WW",1665,1816,1770,1724
"3851",18,"B4","EMNI",10,"WW",2115,2183,2162,2132
"3852",18,"B4","EMNI",19,"WW",1974,2104,2065,2025
"3853",18,"B4","FERU",2,"WW",1612,1920,1833,1748
"3854",18,"B4","FERU",20,"WW",1775,1982,1923,1862
"3855",18,"B4","PLMA",3,"WW",1758,1926,1881,1831
"3856",18,"B4","PLMA",9,"WW",1734,1919,1863,1808
"3857",18,"B4","SC",5,"WW",1909,2031,1988,1947
"3858",18,"B4","SC",17,"WW",1979,2108,2065,2029
"3859",18,"B4","SEAC",8,"WW",1823,1906,1881,1856
"3860",18,"B4","SEAC",14,"WW",1806,1901,1873,1843
"3861",18,"B4","SEAL",10,"WW",1811,1909,1881,1851
"3862",18,"B4","SEAL",11,"WW",1853,1956,1932,1904
"3863",18,"B4","SESE",2,"WW",1856,1988,1947,1909
"3864",18,"B4","SESE",15,"WW",1940,2093,2045,1995
"3865",18,"B4","SITR",10,"WW",1786,1901,1865,1827
"3866",18,"B4","SITR",17,"WW",1694,1792,1763,1731
"3867",18,"B4","SOBI",3,"WW",1734,2015,1939,1855
"3868",18,"B4","SOBI",6,"WW",1580,1886,1791,1699
"3869",18,"B4","SYNO",15,"WW",1636,1984,1889,1794
"3870",18,"B4","SYNO",18,"WW",1635,2003,1901,1801
"3871",18,"B4","VAMA",13,"WW",1701,1809,1775,1741
"3872",18,"B4","VAMA",14,"WW",1813,1905,1877,1846
"3873",18,"B5","DASP",11,"WW",1680,1789,1754,1715
"3874",18,"B5","DASP",13,"WW",1796,1912,1877,1840
"3875",18,"B5","DEFL",3,"WW",1758,1911,1866,1817
"3876",18,"B5","DEFL",17,"WW",1660,1808,1764,1718
"3877",18,"B5","EMNI",4,"WW",1987,2077,2054,2024
"3878",18,"B5","EMNI",6,"WW",1912,2009,2010,1966
"3879",18,"B5","FERU",11,"WW",1574,1834,1751,1671
"3880",18,"B5","FERU",17,"WW",1637,1915,1829,1744
"3881",18,"B5","PLMA",8,"WW",1819,1954,1914,1869
"3882",18,"B5","PLMA",20,"WW",1792,1967,1910,1850
"3883",18,"B5","SC",4,"WW",1915,2066,2021,1978
"3884",18,"B5","SC",6,"WW",1850,1968,1930,1892
"3885",18,"B5","SEAC",5,"WW",1764,1879,1843,1807
"3886",18,"B5","SEAC",20,"WW",1918,2038,2002,1975
"3887",18,"B5","SEAL",6,"WW",1821,1928,1898,1865
"3888",18,"B5","SEAL",15,"WW",1878,1984,1954,1924
"3889",18,"B5","SESE",4,"WW",1841,2014,1968,1917
"3890",18,"B5","SESE",14,"WW",1895,2026,1984,1942
"3891",18,"B5","SITR",1,"WW",1714,1853,1813,1770
"3892",18,"B5","SITR",19,"WW",1771,1916,1972,1826
"3893",18,"B5","SOBI",1,"WW",1664,1962,1877,1776
"3894",18,"B5","SOBI",18,"WW",1683,1958,1875,1798
"3895",18,"B5","SYNO",4,"WW",1754,1985,1921,1857
"3896",18,"B5","SYNO",8,"WW",1783,2016,1947,1874
"3897",18,"B5","VAMA",11,"WW",1713,1819,1788,1756
"3898",18,"B5","VAMA",15,"WW",1663,1773,1740,1704
"3899",19,"B1","DASP",9,"WW",1808,1891,1879,1855
"3900",19,"B1","DASP",17,"WW",1824,1917,1904,1877
"3901",19,"B1","DEFL",2,"WW",1775,1840,1823,1804
"3902",19,"B1","DEFL",15,"WW",1759,1827,1815,1791
"3903",19,"B1","EMNI",1,"WW",2015,2097,2079,2048
"3904",19,"B1","EMNI",2,"WW",1992,2056,2042,2020
"3905",19,"B1","FERU",3,"WW",1725,1916,1884,1821
"3906",19,"B1","FERU",16,"WW",NA,1946,1903,1846
"3907",19,"B1","PLMA",5,"WW",1768,1887,1865,1828
"3908",19,"B1","PLMA",11,"WW",1891,1975,1958,1935
"3909",19,"B1","SC",9,"WW",1941,2035,2016,1986
"3910",19,"B1","SC",14,"WW",1999,2085,2072,2046
"3911",19,"B1","SEAC",9,"WW",1849,1921,1906,1883
"3912",19,"B1","SEAC",12,"WW",1842,1919,1908,1886
"3913",19,"B1","SEAL",5,"WW",1834,1912,1898,1875
"3914",19,"B1","SEAL",7,"WW",1798,1866,1852,1833
"3915",19,"B1","SESE",9,"WW",1989,2098,2081,2048
"3916",19,"B1","SESE",19,"WW",1970,1958,1947,1925
"3917",19,"B1","SITR",4,"WW",1815,1910,1890,1855
"3918",19,"B1","SITR",11,"WW",1757,1822,1807,1784
"3919",19,"B1","SOBI",11,"WW",1755,1931,1919,1866
"3920",19,"B1","SOBI",20,"WW",1901,2022,2000,1956
"3921",19,"B1","SYNO",13,"WW",1744,1930,1902,1846
"3922",19,"B1","SYNO",14,"WW",1800,1767,1733,1669
"3923",19,"B1","VAMA",1,"WW",1803,1881,1861,1837
"3924",19,"B1","VAMA",16,"WW",1724,1822,1801,1775
"3925",19,"B2","DASP",5,"WW",1868,1954,1940,1796
"3926",19,"B2","DASP",18,"WW",1831,1928,1907,1880
"3927",19,"B2","DEFL",9,"WW",1680,1797,1780,1744
"3928",19,"B2","DEFL",16,"WW",1776,1878,1863,1828
"3929",19,"B2","EMNI",7,"WW",1967,2055,2039,1817
"3930",19,"B2","EMNI",20,"WW",2028,2082,2066,2047
"3931",19,"B2","FERU",12,"WW",1655,1845,1821,1908
"3932",19,"B2","FERU",14,"WW",1661,1865,1831,1764
"3933",19,"B2","PLMA",1,"WW",1812,1950,1928,1873
"3934",19,"B2","PLMA",17,"WW",1960,2060,2040,2008
"3935",19,"B2","SC",12,"WW",2017,2110,2096,2069
"3936",19,"B2","SC",19,"WW",1826,1908,1893,1889
"3937",19,"B2","SEAC",1,"WW",1759,1826,1817,NA
"3938",19,"B2","SEAC",2,"WW",1868,1934,1924,1903
"3939",19,"B2","SEAL",2,"WW",1949,2024,2009,1981
"3940",19,"B2","SEAL",13,"WW",1826,1914,1902,1860
"3941",19,"B2","SESE",3,"WW",1952,2069,2056,2019
"3942",19,"B2","SESE",8,"WW",1919,2065,2047,1823
"3943",19,"B2","SITR",6,"WW",1848,1934,1918,2005
"3944",19,"B2","SITR",18,"WW",1581,1670,1652,1613
"3945",19,"B2","SOBI",2,"WW",1634,1956,1910,1766
"3946",19,"B2","SOBI",15,"WW",1800,1957,1930,1876
"3947",19,"B2","SYNO",2,"WW",1719,2001,1964,2002
"3948",19,"B2","SYNO",16,"WW",1715,1935,1900,1835
"3949",19,"B2","VAMA",9,"WW",1882,1957,1943,1918
"3950",19,"B2","VAMA",10,"WW",1776,1861,1846,1880
"3951",19,"B3","DASP",7,"WW",1826,1900,1889,1860
"3952",19,"B3","DASP",10,"WW",1842,1956,1938,1905
"3953",19,"B3","DEFL",5,"WW",1763,1880,1864,1826
"3954",19,"B3","DEFL",12,"WW",1807,1930,1913,1872
"3955",19,"B3","EMNI",11,"WW",1971,2057,2042,2012
"3956",19,"B3","EMNI",16,"WW",1980,2043,2032,2013
"3957",19,"B3","FERU",7,"WW",1836,1979,1958,1910
"3958",19,"B3","FERU",18,"WW",1770,1975,1939,1861
"3959",19,"B3","PLMA",4,"WW",1762,1897,1877,1832
"3960",19,"B3","PLMA",12,"WW",1856,1957,1928,1896
"3961",19,"B3","SC",10,"WW",1928,2035,2018,1981
"3962",19,"B3","SC",18,"WW",1985,2065,2050,2021
"3963",19,"B3","SEAC",4,"WW",1882,1954,1936,1915
"3964",19,"B3","SEAC",10,"WW",1830,1927,1915,1883
"3965",19,"B3","SEAL",9,"WW",1936,2018,2005,1981
"3966",19,"B3","SEAL",16,"WW",1813,1902,1889,1861
"3967",19,"B3","SESE",13,"WW",1969,2076,2064,2030
"3968",19,"B3","SESE",16,"WW",1848,1959,1945,1911
"3969",19,"B3","SITR",8,"WW",1857,1956,1940,1905
"3970",19,"B3","SITR",13,"WW",1692,1792,1772,1733
"3971",19,"B3","SOBI",14,"WW",1850,2078,2047,1980
"3972",19,"B3","SOBI",16,"WW",1863,2048,2023,1957
"3973",19,"B3","SYNO",1,"WW",1838,2060,2028,1962
"3974",19,"B3","SYNO",7,"WW",1750,1942,1905,1841
"3975",19,"B3","VAMA",2,"WW",1776,1850,1835,1813
"3976",19,"B3","VAMA",18,"WW",1732,1812,1799,1771
"3977",19,"B4","DASP",4,"WW",1791,1903,1883,1849
"3978",19,"B4","DASP",16,"WW",1840,1947,1930,1898
"3979",19,"B4","DEFL",11,"WW",1713,1826,1810,1772
"3980",19,"B4","DEFL",19,"WW",1707,1812,1796,1759
"3981",19,"B4","EMNI",10,"WW",2123,2188,2173,2153
"3982",19,"B4","EMNI",19,"WW",2010,2111,2094,2060
"3983",19,"B4","FERU",2,"WW",1716,1938,1907,1832
"3984",19,"B4","FERU",20,"WW",1841,1983,1958,1905
"3985",19,"B4","PLMA",3,"WW",1810,1930,1910,1863
"3986",19,"B4","PLMA",9,"WW",1787,1931,1908,1860
"3987",19,"B4","SC",5,"WW",1933,2037,2016,1979
"3988",19,"B4","SC",17,"WW",2016,2095,2082,2049
"3989",19,"B4","SEAC",8,"WW",1847,1913,1902,1885
"3990",19,"B4","SEAC",14,"WW",1831,1909,1902,1877
