recorded_by_mdy,typed_by_mdy,session,block,pot_ID,treatment,sample_month,sample_day,sample_year,period,weight_lbs,weight_grams,remarks
GX - 07/14/2018,GX - 07/18/2018,2,B2,SEAL-12,WD,7,14,2018,T3,3.95,1792,
GX - 07/14/2018,GX - 07/18/2018,2,B2,SITR-20,WD,7,14,2018,T3,4.18,1896,
GX - 07/14/2018,GX - 07/18/2018,2,B2,DASP-15,WD,7,14,2018,T3,4.00,1814,
GX - 07/14/2018,GX - 07/18/2018,2,B2,SEAC-13,WD,7,14,2018,T3,4.12,1869,
GX - 08/17/2018,GX - 08/18/2018,7,B5,FERU-10,WD,8,17,2018,T2,4.34,1969,
GX - 07/15/2018,GX - 07/15/2018,2,B2,DEFL-20,WD,7,15,2018,T4,3.78,1715,
GX - 07/15/2018,GX - 07/15/2018,2,B2,EMNI-9,WD,7,15,2018,T4,4.44,2014,
GX - 07/15/2018,GX - 07/15/2018,2,B2,VAMA-3,WD,7,15,2018,T4,4.20,1905,
GX - 07/15/2018,GX - 07/15/2018,2,B2,SEAC-3,WD,7,15,2018,T4,4.16,1887,
GX - 07/15/2018,GX - 07/15/2018,2,B2,PLMA-6,WD,7,15,2018,T4,4.20,1905,
GX - 07/15/2018,GX - 07/15/2018,2,B2,SC-7,WD,7,15,2018,T4,4.18,1896,
GX - 07/15/2018,GX - 07/15/2018,2,B2,SYNO-17,WD,7,15,2018,T4,4.01,1819,
GX - 07/15/2018,GX - 07/15/2018,2,B2,DASP-6,WD,7,15,2018,T4,3.94,1787,
GX - 07/15/2018,GX - 07/15/2018,2,B2,SITR-2,WD,7,15,2018,T4,4.08,1851,
GX - 07/15/2018,GX - 07/15/2018,2,B2,SEAL-8,WD,7,15,2018,T4,3.99,1810,
GX - 07/15/2018,GX - 07/15/2018,2,B2,SOBI-9,WD,7,15,2018,T4,3.75,1701,
GX - 08/18/2018,GX - 08/18/2018,7,B5,FERU-10,WD,8,18,2018,T3,4.29,1946,
GX - 07/15/2018,GX - 07/15/2018,2,B2,SESE-7,WD,7,15,2018,T4,4.13,1873,
GX - 07/15/2018,GX - 07/15/2018,2,B2,SC-11,WD,7,15,2018,T4,4.37,1982,
GX - 07/15/2018,GX - 07/15/2018,2,B2,SOBI-13,WD,7,15,2018,T4,4.04,1833,typo; changed from SOBI-7 to SOBI-13
GX - 07/15/2018,GX - 07/15/2018,2,B2,DEFL-1,WD,7,15,2018,T4,3.90,1769,
GX - 07/15/2018,GX - 07/15/2018,2,B2,EMNI-15,WD,7,15,2018,T4,3.91,1774,
GX - 07/15/2018,GX - 07/15/2018,2,B2,SYNO-19,WD,7,15,2018,T4,3.90,1769,
GX - 07/15/2018,GX - 07/15/2018,2,B2,PLMA-18,WD,7,15,2018,T4,4.02,1823,
GX - 07/15/2018,GX - 07/15/2018,2,B2,VAMA-17,WD,7,15,2018,T4,4.07,1846,
GX - 07/15/2018,GX - 07/15/2018,2,B2,SESE-10,WD,7,15,2018,T4,4.00,1814,
GX - 07/15/2018,GX - 07/15/2018,2,B2,SEAL-12,WD,7,15,2018,T4,3.85,1746,
GX - 07/15/2018,GX - 07/15/2018,2,B2,SITR-20,WD,7,15,2018,T4,4.13,1873,
GX - 07/15/2018,GX - 07/15/2018,2,B2,DASP-15,WD,7,15,2018,T4,3.95,1792,
GX - 07/15/2018,GX - 07/15/2018,2,B2,SEAC-13,WD,7,15,2018,T4,4.06,1842,
GX - 08/19/2018,GX - 08/20/2018,7,B5,FERU-10,WD,8,19,2018,T4,4.24,1923,
GX - 07/14/2018,GX - 07/14/2018,2,B1,DEFL-18,WD,7,14,2018,T3,3.88,1760,
GX - 07/14/2018,GX - 07/14/2018,2,B1,EMNI-12,WD,7,14,2018,T3,4.49,2037,
GX - 07/14/2018,GX - 07/14/2018,2,B1,VAMA-19,WD,7,14,2018,T3,4.10,1860,
GX - 07/14/2018,GX - 07/14/2018,2,B1,SEAC-11,WD,7,14,2018,T3,4.18,1896,
GX - 07/14/2018,GX - 07/14/2018,2,B1,PLMA-16,WD,7,14,2018,T3,4.14,1878,
GX - 07/14/2018,GX - 07/14/2018,2,B1,SC-15,WD,7,14,2018,T3,4.10,1860,
GX - 07/14/2018,GX - 07/14/2018,2,B1,SYNO-9,WD,7,14,2018,T3,4.00,1814,
GX - 07/14/2018,GX - 07/14/2018,2,B1,DASP-1,WD,7,14,2018,T3,4.04,1833,
GX - 07/14/2018,GX - 07/14/2018,2,B1,SITR-5,WD,7,14,2018,T3,4.42,2005,
GX - 07/14/2018,GX - 07/14/2018,2,B1,SEAL-14,WD,7,14,2018,T3,4.02,1823,
GX - 07/14/2018,GX - 07/14/2018,2,B1,SOBI-17,WD,7,14,2018,T3,4.04,1833,
GX - 07/14/2018,GX - 07/14/2018,2,B1,SESE-20,WD,7,14,2018,T3,3.92,1778,
GX - 08/24/2018,GX - 08/27/2018,8,B5,FERU-10,WD,8,24,2018,T1,,1761,
GX - 07/14/2018,GX - 07/14/2018,2,B1,SC-1,WD,7,14,2018,T3,4.40,1996,
GX - 07/14/2018,GX - 07/14/2018,2,B1,SOBI-5,WD,7,14,2018,T3,3.65,1656,typo; changed from SOBI-15 to SOBI-5
GX - 07/14/2018,GX - 07/14/2018,2,B1,DEFL-13,WD,7,14,2018,T3,4.11,1864,
GX - 07/14/2018,GX - 07/14/2018,2,B1,EMNI-13,WD,7,14,2018,T3,4.58,2077,
GX - 07/14/2018,GX - 07/14/2018,2,B1,SYNO-11,WD,7,14,2018,T3,4.27,1937,
GX - 07/14/2018,GX - 07/14/2018,2,B1,PLMA-10,WD,7,14,2018,T3,4.18,1896,
GX - 07/14/2018,GX - 07/14/2018,2,B1,VAMA-20,WD,7,14,2018,T3,4.36,1978,
GX - 07/14/2018,GX - 07/14/2018,2,B1,SESE-18,WD,7,14,2018,T3,4.08,1851,
GX - 07/14/2018,GX - 07/14/2018,2,B1,SEAL-4,WD,7,14,2018,T3,3.78,1715,
GX - 07/14/2018,GX - 07/14/2018,2,B1,SITR-7,WD,7,14,2018,T3,4.23,1919,
GX - 07/14/2018,GX - 07/14/2018,2,B1,DASP-12,WD,7,14,2018,T3,4.20,1905,typo; changed from DASP-17 to DASP-12
GX - 07/14/2018,GX - 07/14/2018,2,B1,SEAC-17,WD,7,14,2018,T3,4.33,1964,
GX - 08/24/2018,GX - 08/27/2018,8,B5,FERU-10,WD,8,24,2018,T2,,1979,
GX - 07/15/2018,GX - 07/15/2018,2,B1,DEFL-18,WD,7,15,2018,T4,3.81,1728,
GX - 07/15/2018,GX - 07/15/2018,2,B1,EMNI-12,WD,7,15,2018,T4,4.43,2009,
GX - 07/15/2018,GX - 07/15/2018,2,B1,VAMA-19,WD,7,15,2018,T4,4.04,1833,
GX - 07/15/2018,GX - 07/15/2018,2,B1,SEAC-11,WD,7,15,2018,T4,4.12,1869,
GX - 07/15/2018,GX - 07/15/2018,2,B1,PLMA-16,WD,7,15,2018,T4,4.09,1855,
GX - 07/15/2018,GX - 07/15/2018,2,B1,SC-15,WD,7,15,2018,T4,4.05,1837,
GX - 07/15/2018,GX - 07/15/2018,2,B1,SYNO-9,WD,7,15,2018,T4,3.90,1769,
GX - 07/15/2018,GX - 07/15/2018,2,B1,DASP-1,WD,7,15,2018,T4,3.99,1810,
GX - 07/15/2018,GX - 07/15/2018,2,B1,SITR-5,WD,7,15,2018,T4,4.37,1982,
GX - 07/15/2018,GX - 07/15/2018,2,B1,SEAL-14,WD,7,15,2018,T4,3.92,1778,
GX - 07/15/2018,GX - 07/15/2018,2,B1,SOBI-17,WD,7,15,2018,T4,3.93,1783,
GX - 07/15/2018,GX - 07/15/2018,2,B1,SESE-20,WD,7,15,2018,T4,3.84,1742,
GX - 08/25/2018,GX - 08/27/2018,8,B5,FERU-10,WD,8,25,2018,T3,,1907,
GX - 07/15/2018,GX - 07/15/2018,2,B1,SC-1,WD,7,15,2018,T4,4.34,1969,
GX - 07/15/2018,GX - 07/15/2018,2,B1,SOBI-5,WD,7,15,2018,T4,3.55,1610,typo; changed from SOBI-15 to SOBI-5
GX - 07/15/2018,GX - 07/15/2018,2,B1,DEFL-13,WD,7,15,2018,T4,4.08,1851,
GX - 07/15/2018,GX - 07/15/2018,2,B1,EMNI-13,WD,7,15,2018,T4,4.52,2050,
GX - 07/15/2018,GX - 07/15/2018,2,B1,SYNO-11,WD,7,15,2018,T4,4.16,1887,
GX - 07/15/2018,GX - 07/15/2018,2,B1,PLMA-10,WD,7,15,2018,T4,4.07,1846,
GX - 07/15/2018,GX - 07/15/2018,2,B1,VAMA-20,WD,7,15,2018,T4,4.31,1955,
GX - 07/15/2018,GX - 07/15/2018,2,B1,SESE-18,WD,7,15,2018,T4,4.00,1814,
GX - 07/15/2018,GX - 07/15/2018,2,B1,SEAL-4,WD,7,15,2018,T4,3.67,1665,
GX - 07/15/2018,GX - 07/15/2018,2,B1,SITR-7,WD,7,15,2018,T4,4.17,1891,
GX - 07/15/2018,GX - 07/15/2018,2,B1,DASP-12,WD,7,15,2018,T4,4.14,1878,typo; changed from DASP-17 to DASP-12
GX - 07/15/2018,GX - 07/15/2018,2,B1,SEAC-17,WD,7,15,2018,T4,4.27,1937,
GX - 08/26/2018,GX - 08/27/2018,8,B5,FERU-10,WD,8,26,2018,T4,,1848,
GX - 07/13/2018,GX - 07/13/2018,2,B3,SEAC-19,WD,7,13,2018,T1,3.53,1601,
GX - 07/13/2018,GX - 07/13/2018,2,B3,SEAL-1,WD,7,13,2018,T1,3.10,1406,
GX - 07/13/2018,GX - 07/13/2018,2,B3,SEAL-3,WD,7,13,2018,T1,3.10,1406,
GX - 07/13/2018,GX - 07/13/2018,2,B3,SESE-11,WD,7,13,2018,T1,3.22,1461,
GX - 07/13/2018,GX - 07/13/2018,2,B3,SESE-17,WD,7,13,2018,T1,3.20,1451,
GX - 07/13/2018,GX - 07/13/2018,2,B3,SITR-14,WD,7,13,2018,T1,3.43,1556,
GX - 07/13/2018,GX - 07/13/2018,2,B3,SITR-3,WD,7,13,2018,T1,3.38,1533,
GX - 07/13/2018,GX - 07/13/2018,2,B3,SOBI-10,WD,7,13,2018,T1,2.92,1324,
GX - 07/13/2018,GX - 07/13/2018,2,B3,SOBI-19,WD,7,13,2018,T1,3.82,1733,
GX - 07/13/2018,GX - 07/13/2018,2,B3,SYNO-12,WD,7,13,2018,T1,2.96,1343,
GX - 07/13/2018,GX - 07/13/2018,2,B3,SYNO-3,WD,7,13,2018,T1,2.98,1352,
GX - 07/13/2018,GX - 07/13/2018,2,B3,VAMA-12,WD,7,13,2018,T1,3.69,1674,
GX - 07/13/2018,GX - 07/13/2018,2,B3,VAMA-7,WD,7,13,2018,T1,3.82,1733,
GX - 07/17/2018,GX - 07/17/2018,4,B1,SOBI-20,WW,7,17,2018,T1,4.01,1819,
GX - 07/17/2018,GX - 07/17/2018,4,B1,FERU-3,WW,7,17,2018,T1,3.48,1578,
GX - 07/17/2018,GX - 07/17/2018,4,B1,SESE-9,WW,7,17,2018,T1,4.03,1828,
GX - 07/17/2018,GX - 07/17/2018,4,B1,VAMA-16,WW,7,17,2018,T1,3.75,1701,
GX - 07/17/2018,GX - 07/17/2018,4,B1,SEAC-9,WW,7,17,2018,T1,4.01,1819,
GX - 07/17/2018,GX - 07/17/2018,4,B1,PLMA-11,WW,7,17,2018,T1,4.07,1846,
GX - 07/17/2018,GX - 07/17/2018,4,B1,SC-14,WW,7,17,2018,T1,4.23,1919,
GX - 07/17/2018,GX - 07/17/2018,4,B1,EMNI-2,WW,7,17,2018,T1,4.40,1996,
GX - 07/17/2018,GX - 07/17/2018,4,B1,DASP-9,WW,7,17,2018,T1,3.90,1769,
GX - 07/17/2018,GX - 07/17/2018,4,B1,SEAL-5,WW,7,17,2018,T1,3.87,1755,
GX - 07/17/2018,GX - 07/17/2018,4,B1,SYNO-13,WW,7,17,2018,T1,3.59,1628,
GX - 07/17/2018,GX - 07/17/2018,4,B1,SITR-4,WW,7,17,2018,T1,4.10,1860,
GX - 07/17/2018,GX - 07/17/2018,4,B1,DEFL-15,WW,7,17,2018,T1,3.68,1669,
GX - 07/17/2018,GX - 07/17/2018,4,B1,VAMA-1,WW,7,17,2018,T1,3.99,1810,
GX - 07/17/2018,GX - 07/17/2018,4,B1,SESE-19,WW,7,17,2018,T1,4.18,1896,
GX - 07/17/2018,GX - 07/17/2018,4,B1,FERU-16,WW,7,17,2018,T1,3.96,1796,
GX - 07/17/2018,GX - 07/17/2018,4,B1,SEAL-7,WW,7,17,2018,T1,3.75,1701,
GX - 07/16/2018,GX - 07/18/2018,3,B1,DEFL-2,WW,7,16,2018,T4,4.02,1823,
GX - 07/17/2018,GX - 07/17/2018,4,B1,SYNO-14,WW,7,17,2018,T1,3.95,1792,
GX - 07/17/2018,GX - 07/17/2018,4,B1,SITR-11,WW,7,17,2018,T1,3.95,1792,
GX - 07/17/2018,GX - 07/17/2018,4,B1,SOBI-11,WW,7,17,2018,T1,3.55,1610,
GX - 07/17/2018,GX - 07/17/2018,4,B1,EMNI-1,WW,7,17,2018,T1,4.49,2037,typo; changed from EMNI-7 to EMNI-1
GX - 07/17/2018,GX - 07/17/2018,4,B1,DASP-17,WW,7,17,2018,T1,3.89,1764,
GX - 07/17/2018,GX - 07/17/2018,4,B1,PLMA-5,WW,7,17,2018,T1,3.80,1724,
GX - 07/17/2018,GX - 07/17/2018,4,B1,SEAC-12,WW,7,17,2018,T1,4.12,1869,
GX - 07/17/2018,GX - 07/17/2018,4,B1,SC-9,WW,7,17,2018,T1,4.11,1864,
GX - 07/17/2018,GX - 07/17/2018,4,B1,SOBI-20,WW,7,17,2018,T2,4.47,2028,
GX - 07/17/2018,GX - 07/17/2018,4,B1,FERU-3,WW,7,17,2018,T2,4.07,1846,
GX - 07/17/2018,GX - 07/17/2018,4,B1,SESE-9,WW,7,17,2018,T2,4.39,1991,
GX - 07/17/2018,GX - 07/17/2018,4,B1,VAMA-16,WW,7,17,2018,T2,4.02,1823,
GX - 07/17/2018,GX - 07/17/2018,4,B1,SEAC-9,WW,7,17,2018,T2,4.40,1996,
GX - 07/17/2018,GX - 07/17/2018,4,B1,PLMA-11,WW,7,17,2018,T2,4.42,2005,
GX - 07/17/2018,GX - 07/17/2018,4,B1,SC-14,WW,7,17,2018,T2,4.50,2041,
GX - 07/17/2018,GX - 07/17/2018,4,B1,EMNI-2,WW,7,17,2018,T2,4.63,2100,
GX - 07/17/2018,GX - 07/17/2018,4,B1,DASP-9,WW,7,17,2018,T2,4.14,1878,
GX - 07/17/2018,GX - 07/17/2018,4,B1,SEAL-5,WW,7,17,2018,T2,4.20,1905,
GX - 07/17/2018,GX - 07/17/2018,4,B1,SYNO-13,WW,7,17,2018,T2,4.10,1860,
GX - 07/17/2018,GX - 07/17/2018,4,B1,SITR-4,WW,7,17,2018,T2,4.30,1950,
GX - 07/17/2018,GX - 07/17/2018,4,B1,DEFL-15,WW,7,17,2018,T2,4.02,1823,
GX - 07/17/2018,GX - 07/17/2018,4,B1,VAMA-1,WW,7,17,2018,T2,4.24,1923,
GX - 07/17/2018,GX - 07/17/2018,4,B1,SESE-19,WW,7,17,2018,T2,4.49,2037,
GX - 07/17/2018,GX - 07/17/2018,4,B1,FERU-16,WW,7,17,2018,T2,4.39,1991,
GX - 07/17/2018,GX - 07/17/2018,4,B1,SEAL-7,WW,7,17,2018,T2,4.09,1855,
GX - 07/14/2018,GX - 07/18/2018,3,B1,DEFL-2,WW,7,14,2018,T1,3.80,1724,
GX - 07/17/2018,GX - 07/17/2018,4,B1,SYNO-14,WW,7,17,2018,T2,4.47,2028,
GX - 07/17/2018,GX - 07/17/2018,4,B1,SITR-11,WW,7,17,2018,T2,4.17,1891,
GX - 07/17/2018,GX - 07/17/2018,4,B1,SOBI-11,WW,7,17,2018,T2,4.15,1882,
GX - 07/17/2018,GX - 07/17/2018,4,B1,EMNI-1,WW,7,17,2018,T2,4.72,2141,
GX - 07/17/2018,GX - 07/17/2018,4,B1,DASP-17,WW,7,17,2018,T2,4.20,1905,
GX - 07/17/2018,GX - 07/17/2018,4,B1,PLMA-5,WW,7,17,2018,T2,4.16,1887,
GX - 07/17/2018,GX - 07/17/2018,4,B1,SEAC-12,WW,7,17,2018,T2,4.34,1969,
GX - 07/17/2018,GX - 07/17/2018,4,B1,SC-9,WW,7,17,2018,T2,4.40,1996,
GX - 07/17/2018,GX - 07/17/2018,4,B2,SOBI-15,WW,7,17,2018,T1,3.70,1678,
GX - 07/17/2018,GX - 07/17/2018,4,B2,FERU-14,WW,7,17,2018,T1,3.82,1733,
GX - 07/17/2018,GX - 07/17/2018,4,B2,SESE-3,WW,7,17,2018,T1,4.05,1837,
GX - 07/17/2018,GX - 07/17/2018,4,B2,VAMA-9,WW,7,17,2018,T1,4.22,1914,
GX - 07/17/2018,GX - 07/17/2018,4,B2,SEAC-2,WW,7,17,2018,T1,4.03,1828,
GX - 07/17/2018,GX - 07/17/2018,4,B2,PLMA-17,WW,7,17,2018,T1,4.12,1869,
GX - 07/14/2018,GX - 07/18/2018,3,B2,SC-12,WW,7,14,2018,T1,4.11,1864,
GX - 07/17/2018,GX - 07/17/2018,4,B2,EMNI-20,WW,7,17,2018,T1,4.42,2005,
GX - 07/17/2018,GX - 07/17/2018,4,B2,DASP-18,WW,7,17,2018,T1,4.01,1819,
GX - 07/17/2018,GX - 07/17/2018,4,B2,SEAL-2,WW,7,17,2018,T1,3.99,1810,
GX - 07/17/2018,GX - 07/17/2018,4,B2,SYNO-16,WW,7,17,2018,T1,3.77,1710,
GX - 07/17/2018,GX - 07/17/2018,4,B2,SITR-18,WW,7,17,2018,T1,3.61,1637,
GX - 07/17/2018,GX - 07/17/2018,4,B2,DEFL-9,WW,7,17,2018,T1,3.74,1696,
GX - 07/17/2018,GX - 07/17/2018,4,B2,VAMA-10,WW,7,17,2018,T1,3.98,1805,
GX - 07/17/2018,GX - 07/17/2018,4,B2,SESE-8,WW,7,17,2018,T1,4.03,1828,
GX - 07/17/2018,GX - 07/17/2018,4,B2,FERU-12,WW,7,17,2018,T1,3.84,1742,
GX - 07/14/2018,GX - 07/18/2018,3,B2,SEAL-13,WW,7,14,2018,T1,3.56,1615,typo; changed from SEAL-3 to SEAL-13
GX - 07/17/2018,GX - 07/17/2018,4,B2,DEFL-16,WW,7,17,2018,T1,3.91,1774,
GX - 07/17/2018,GX - 07/17/2018,4,B2,SYNO-2,WW,7,17,2018,T1,4.06,1842,
GX - 07/17/2018,GX - 07/17/2018,4,B2,SITR-6,WW,7,17,2018,T1,4.17,1891,
GX - 07/17/2018,GX - 07/17/2018,4,B2,SOBI-2,WW,7,17,2018,T1,3.81,1728,
GX - 07/17/2018,GX - 07/17/2018,4,B2,EMNI-7,WW,7,17,2018,T1,4.44,2014,
GX - 07/17/2018,GX - 07/17/2018,4,B2,DASP-5,WW,7,17,2018,T1,4.09,1855,
GX - 07/17/2018,GX - 07/17/2018,4,B2,PLMA-1,WW,7,17,2018,T1,4.00,1814,
GX - 07/17/2018,GX - 07/17/2018,4,B2,SEAC-1,WW,7,17,2018,T1,3.84,1742,
GX - 07/17/2018,GX - 07/17/2018,4,B2,SC-19,WW,7,17,2018,T1,3.94,1787,
GX - 07/17/2018,GX - 07/17/2018,4,B2,SOBI-15,WW,7,17,2018,T2,4.20,1905,
GX - 07/17/2018,GX - 07/17/2018,4,B2,FERU-14,WW,7,17,2018,T2,4.24,1923,
GX - 07/17/2018,GX - 07/17/2018,4,B2,SESE-3,WW,7,17,2018,T2,4.42,2005,
GX - 07/17/2018,GX - 07/17/2018,4,B2,VAMA-9,WW,7,17,2018,T2,4.42,2005,
GX - 07/17/2018,GX - 07/17/2018,4,B2,SEAC-2,WW,7,17,2018,T2,4.40,1996,
GX - 07/17/2018,GX - 07/17/2018,4,B2,PLMA-17,WW,7,17,2018,T2,4.59,2082,
GX - 07/17/2018,GX - 07/17/2018,4,B2,SC-12,WW,7,17,2018,T2,4.66,2114,
GX - 07/17/2018,GX - 07/17/2018,4,B2,EMNI-20,WW,7,17,2018,T2,4.63,2100,
GX - 07/17/2018,GX - 07/17/2018,4,B2,DASP-18,WW,7,17,2018,T2,4.25,1928,
GX - 07/17/2018,GX - 07/17/2018,4,B2,SEAL-2,WW,7,17,2018,T2,4.31,1955,
GX - 07/17/2018,GX - 07/17/2018,4,B2,SYNO-16,WW,7,17,2018,T2,4.27,1937,
GX - 07/17/2018,GX - 07/17/2018,4,B2,SITR-18,WW,7,17,2018,T2,3.84,1742,
GX - 07/17/2018,GX - 07/17/2018,4,B2,DEFL-9,WW,7,17,2018,T2,4.03,1828,
GX - 07/17/2018,GX - 07/17/2018,4,B2,VAMA-10,WW,7,17,2018,T2,4.22,1914,
GX - 07/17/2018,GX - 07/17/2018,4,B2,SESE-8,WW,7,17,2018,T2,4.54,2059,
GX - 07/17/2018,GX - 07/17/2018,4,B2,FERU-12,WW,7,17,2018,T2,4.22,1914,
GX - 07/14/2018,GX - 07/18/2018,3,B2,SEAL-13,WW,7,14,2018,T2,4.26,1932,typo; changed from SEAL-3 to SEAL-13
GX - 07/17/2018,GX - 07/17/2018,4,B2,DEFL-16,WW,7,17,2018,T2,4.21,1910,
GX - 07/17/2018,GX - 07/17/2018,4,B2,SYNO-2,WW,7,17,2018,T2,4.43,2009,
GX - 07/17/2018,GX - 07/17/2018,4,B2,SITR-6,WW,7,17,2018,T2,4.38,1987,
GX - 07/17/2018,GX - 07/17/2018,4,B2,SOBI-2,WW,7,17,2018,T2,4.43,2009,
GX - 07/17/2018,GX - 07/17/2018,4,B2,EMNI-7,WW,7,17,2018,T2,4.70,2132,
GX - 07/17/2018,GX - 07/17/2018,4,B2,DASP-5,WW,7,17,2018,T2,4.32,1960,
GX - 07/17/2018,GX - 07/17/2018,4,B2,PLMA-1,WW,7,17,2018,T2,4.39,1991,
GX - 07/17/2018,GX - 07/17/2018,4,B2,SEAC-1,WW,7,17,2018,T2,4.16,1887,
GX - 07/17/2018,GX - 07/17/2018,4,B2,SC-19,WW,7,17,2018,T2,4.25,1928,
GX - 07/17/2018,GX - 07/17/2018,4,B3,SOBI-14,WW,7,17,2018,T1,3.86,1751,
GX - 07/17/2018,GX - 07/17/2018,4,B3,FERU-18,WW,7,17,2018,T1,3.79,1719,
GX - 07/17/2018,GX - 07/17/2018,4,B3,SESE-16,WW,7,17,2018,T1,3.65,1656,
GX - 07/17/2018,GX - 07/17/2018,4,B3,VAMA-2,WW,7,17,2018,T1,4.02,1823,
GX - 07/17/2018,GX - 07/17/2018,4,B3,SEAC-4,WW,7,17,2018,T1,3.92,1778,
GX - 07/17/2018,GX - 07/17/2018,4,B3,PLMA-12,WW,7,17,2018,T1,3.90,1769,
GX - 07/17/2018,GX - 07/17/2018,4,B3,SC-18,WW,7,17,2018,T1,4.27,1937,
GX - 07/17/2018,GX - 07/17/2018,4,B3,EMNI-16,WW,7,17,2018,T1,4.40,1996,
GX - 07/17/2018,GX - 07/17/2018,4,B3,DASP-10,WW,7,17,2018,T1,4.02,1823,
GX - 07/17/2018,GX - 07/17/2018,4,B3,SEAL-9,WW,7,17,2018,T1,3.96,1796,
GX - 07/17/2018,GX - 07/17/2018,4,B3,SYNO-7,WW,7,17,2018,T1,3.61,1637,
GX - 07/17/2018,GX - 07/17/2018,4,B3,SITR-13,WW,7,17,2018,T1,3.75,1701,
GX - 07/17/2018,GX - 07/17/2018,4,B3,DEFL-5,WW,7,17,2018,T1,3.84,1742,
GX - 07/17/2018,GX - 07/17/2018,4,B3,VAMA-18,WW,7,17,2018,T1,3.96,1796,
GX - 07/17/2018,GX - 07/17/2018,4,B3,SESE-13,WW,7,17,2018,T1,4.01,1819,
GX - 07/17/2018,GX - 07/17/2018,4,B3,FERU-7,WW,7,17,2018,T1,4.24,1923,
GX - 07/17/2018,GX - 07/17/2018,4,B3,SEAL-16,WW,7,17,2018,T1,3.92,1778,
GX - 07/17/2018,GX - 07/17/2018,4,B3,DEFL-12,WW,7,17,2018,T1,3.77,1710,
GX - 07/17/2018,GX - 07/17/2018,4,B3,SYNO-1,WW,7,17,2018,T1,3.93,1783,
GX - 07/17/2018,GX - 07/17/2018,4,B3,SITR-8,WW,7,17,2018,T1,4.21,1910,
GX - 07/17/2018,GX - 07/17/2018,4,B3,SOBI-16,WW,7,17,2018,T1,4.15,1882,
GX - 07/17/2018,GX - 07/17/2018,4,B3,EMNI-11,WW,7,17,2018,T1,4.48,2032,
GX - 07/17/2018,GX - 07/17/2018,4,B3,DASP-7,WW,7,17,2018,T1,4.05,1837,
GX - 07/17/2018,GX - 07/17/2018,4,B3,PLMA-4,WW,7,17,2018,T1,3.64,1651,
GX - 07/17/2018,GX - 07/17/2018,4,B3,SEAC-10,WW,7,17,2018,T1,3.96,1796,
GX - 07/17/2018,GX - 07/17/2018,4,B3,SC-10,WW,7,17,2018,T1,4.20,1905,
GX - 07/17/2018,GX - 07/17/2018,4,B3,SOBI-14,WW,7,17,2018,T2,4.46,2023,
GX - 07/17/2018,GX - 07/17/2018,4,B3,FERU-18,WW,7,17,2018,T2,4.23,1919,
GX - 07/17/2018,GX - 07/17/2018,4,B3,SESE-16,WW,7,17,2018,T2,4.18,1896,
GX - 07/17/2018,GX - 07/17/2018,4,B3,VAMA-2,WW,7,17,2018,T2,4.25,1928,
GX - 07/17/2018,GX - 07/17/2018,4,B3,SEAC-4,WW,7,17,2018,T2,4.28,1941,
GX - 07/17/2018,GX - 07/17/2018,4,B3,PLMA-12,WW,7,17,2018,T2,4.32,1960,
GX - 07/17/2018,GX - 07/17/2018,4,B3,SC-18,WW,7,17,2018,T2,4.56,2068,
GX - 07/17/2018,GX - 07/17/2018,4,B3,EMNI-16,WW,7,17,2018,T2,4.63,2100,
GX - 07/17/2018,GX - 07/17/2018,4,B3,DASP-10,WW,7,17,2018,T2,4.29,1946,
GX - 07/17/2018,GX - 07/17/2018,4,B3,SEAL-9,WW,7,17,2018,T2,4.33,1964,
GX - 07/17/2018,GX - 07/17/2018,4,B3,SYNO-7,WW,7,17,2018,T2,4.19,1901,
GX - 07/17/2018,GX - 07/17/2018,4,B3,SITR-13,WW,7,17,2018,T2,4.00,1814,
GX - 07/17/2018,GX - 07/17/2018,4,B3,DEFL-5,WW,7,17,2018,T2,4.19,1901,
GX - 07/17/2018,GX - 07/17/2018,4,B3,VAMA-18,WW,7,17,2018,T2,4.13,1873,
GX - 07/17/2018,GX - 07/17/2018,4,B3,SESE-13,WW,7,17,2018,T2,4.38,1987,
GX - 07/17/2018,GX - 07/17/2018,4,B3,FERU-7,WW,7,17,2018,T2,4.53,2055,
GX - 07/17/2018,GX - 07/17/2018,4,B3,SEAL-16,WW,7,17,2018,T2,4.23,1919,
GX - 07/17/2018,GX - 07/17/2018,4,B3,DEFL-12,WW,7,17,2018,T2,4.24,1923,
GX - 07/17/2018,GX - 07/17/2018,4,B3,SYNO-1,WW,7,17,2018,T2,4.44,2014,
GX - 07/17/2018,GX - 07/17/2018,4,B3,SITR-8,WW,7,17,2018,T2,4.44,2014,
GX - 07/17/2018,GX - 07/17/2018,4,B3,SOBI-16,WW,7,17,2018,T2,4.52,2050,
GX - 07/17/2018,GX - 07/17/2018,4,B3,EMNI-11,WW,7,17,2018,T2,4.65,2109,
GX - 07/17/2018,GX - 07/17/2018,4,B3,DASP-7,WW,7,17,2018,T2,4.29,1946,
GX - 07/17/2018,GX - 07/17/2018,4,B3,PLMA-4,WW,7,17,2018,T2,4.17,1891,
GX - 07/17/2018,GX - 07/17/2018,4,B3,SEAC-10,WW,7,17,2018,T2,4.20,1905,
GX - 07/17/2018,GX - 07/17/2018,4,B3,SC-10,WW,7,17,2018,T2,4.45,2018,
